src_addr,src_port,dst_addr,dst_port,protocol,packet_len
	Bytes in flight: 539
	Bytes sent since last PSH flag: 539
	TCP payload (539 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 534
	Encrypted Application Data: d8e6697c609fbd0495dc0a3d34b2349f4214389daebb09890f7c4aaa4276b2182c0626ab…
	Application Data Protocol: http-over-tls

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1110 0000 1110 0000 0000 = Flow Label: 0xe0e00
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53169
	Destination Port: 443
	Stream index: 17
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 3542    (relative sequence number)
	Sequence Number (raw): 1482268754
	Next Sequence Number: 3542    (relative sequence number)
	Acknowledgment Number: 7826    (relative ack number)
	Acknowledgment number (raw): 1170503116
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 2039
	Calculated window size: 130496
	Window size scaling factor: 64
	Checksum: 0x72fc [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 3280842285, TSecr 3934215921
	Length: 10
	Timestamp value: 3280842285
	Timestamp echo reply: 3934215921
	Timestamps
	Time since first frame in this TCP stream: 16.193236000 seconds
	Time since previous frame in this TCP stream: 0.000043000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 793
	The RTT to ACK the segment was: 0.000043000 seconds
	iRTT: 0.040829000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 0110 0110 0001 0010 0100 = Flow Label: 0x66124
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53174
	Stream index: 19
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 1    (relative sequence number)
	Sequence Number (raw): 1421944924
	Next Sequence Number: 1    (relative sequence number)
	Acknowledgment Number: 518    (relative ack number)
	Acknowledgment number (raw): 3170340373
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0x645a [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701516, TSecr 179239957
	Length: 10
	Timestamp value: 2328701516
	Timestamp echo reply: 179239957
	Timestamps
	Time since first frame in this TCP stream: 0.087444000 seconds
	Time since previous frame in this TCP stream: 0.045252000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 791
	The RTT to ACK the segment was: 0.045252000 seconds
	iRTT: 0.041728000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 1324)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 0110 0110 0001 0010 0100 = Flow Label: 0x66124
	Payload Length: 1280
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53174
	Stream index: 19
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 1248
	Sequence Number: 1    (relative sequence number)
	Sequence Number (raw): 1421944924
	Next Sequence Number: 1249    (relative sequence number)
	Acknowledgment Number: 518    (relative ack number)
	Acknowledgment number (raw): 3170340373
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0x0956 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701516, TSecr 179239957
	Length: 10
	Timestamp value: 2328701516
	Timestamp echo reply: 179239957
	Timestamps
	Time since first frame in this TCP stream: 0.091672000 seconds
	Time since previous frame in this TCP stream: 0.004228000 seconds
	SEQ/ACK analysis
	iRTT: 0.041728000 seconds
	Bytes in flight: 1248
	Bytes sent since last PSH flag: 1248
	TCP payload (1248 bytes)
	TCP segment data (1058 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Server Hello
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 122
	Handshake Protocol: Server Hello
	Handshake Type: Server Hello (2)
	Length: 118
	Version: TLS 1.2 (0x0303)
	Random: e1d161240dff569fc51c63a38e0d4140ec775c371d541864a58c2ed380712407
	Session ID Length: 32
	Session ID: 9f944cda8ed396c9ee14c5d4e7f3f5db3f5cdae1df3ba99e4e8c51fac40e8e45
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Method: null (0)
	Extensions Length: 46
	Extension: supported_versions (len=2)
	Type: supported_versions (43)
	Length: 2
	Supported Version: TLS 1.3 (0x0304)
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: d4a9e8de079d2c6020b43d6de9490ea299243fd85386019603c7d5527ba89c73
	JA3S Fullstring: 771,4866,43-51
	JA3S: 15af977ce25de452b96affa2addb1036
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: cac96f2aa9a32678837c77df691d1024ff35a14cb2ab211ce3512bfb43d8a68120cf7075…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 52
	Extension: key_share (len=36)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Type: key_share (51)
	Length: 36

No attribute named ip
Just arrived: Packet (Length: 1324)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 0110 0110 0001 0010 0100 = Flow Label: 0x66124
	Payload Length: 1280
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53174
	Stream index: 19
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 1248
	Sequence Number: 1249    (relative sequence number)
	Sequence Number (raw): 1421946172
	Next Sequence Number: 2497    (relative sequence number)
	Acknowledgment Number: 518    (relative ack number)
	Acknowledgment number (raw): 3170340373
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x018 (PSH, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 1... = Push: Set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······AP···
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0x62af [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701516, TSecr 179239957
	Length: 10
	Timestamp value: 2328701516
	Timestamp echo reply: 179239957
	Timestamps
	Time since first frame in this TCP stream: 0.091689000 seconds
	Time since previous frame in this TCP stream: 0.000017000 seconds
	SEQ/ACK analysis
	iRTT: 0.041728000 seconds
	Bytes in flight: 2496
	Bytes sent since last PSH flag: 2496
	TCP Analysis Flags
	Expert Info (Warning/Sequence): TCP window specified by the receiver is now completely full
	TCP window specified by the receiver is now completely full
	Severity level: Warning
	Group: Sequence
	TCP payload (1248 bytes)
	TCP segment data (1248 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1111 0000 1001 0000 0000 = Flow Label: 0xf0900
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53174
	Destination Port: 443
	Stream index: 19
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 518    (relative sequence number)
	Sequence Number (raw): 3170340373
	Next Sequence Number: 518    (relative sequence number)
	Acknowledgment Number: 1249    (relative ack number)
	Acknowledgment number (raw): 1421946172
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 39
	Calculated window size: 2496
	Window size scaling factor: 64
	Checksum: 0x6116 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 179240007, TSecr 2328701516
	Length: 10
	Timestamp value: 179240007
	Timestamp echo reply: 2328701516
	Timestamps
	Time since first frame in this TCP stream: 0.091732000 seconds
	Time since previous frame in this TCP stream: 0.000043000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 796
	The RTT to ACK the segment was: 0.000060000 seconds
	iRTT: 0.041728000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1111 0000 1001 0000 0000 = Flow Label: 0xf0900
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53174
	Destination Port: 443
	Stream index: 19
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 518    (relative sequence number)
	Sequence Number (raw): 3170340373
	Next Sequence Number: 518    (relative sequence number)
	Acknowledgment Number: 2497    (relative ack number)
	Acknowledgment number (raw): 1421947420
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 39
	Calculated window size: 2496
	Window size scaling factor: 64
	Checksum: 0x5c36 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 179240007, TSecr 2328701516
	Length: 10
	Timestamp value: 179240007
	Timestamp echo reply: 2328701516
	Timestamps
	Time since first frame in this TCP stream: 0.091753000 seconds
	Time since previous frame in this TCP stream: 0.000021000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 797
	The RTT to ACK the segment was: 0.000064000 seconds
	iRTT: 0.041728000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 1324)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 0110 0110 0001 0010 0100 = Flow Label: 0x66124
	Payload Length: 1280
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53174
	Stream index: 19
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 1248
	Sequence Number: 2497    (relative sequence number)
	Sequence Number (raw): 1421947420
	Next Sequence Number: 3745    (relative sequence number)
	Acknowledgment Number: 518    (relative ack number)
	Acknowledgment number (raw): 3170340373
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0xd999 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701556, TSecr 179240007
	Length: 10
	Timestamp value: 2328701556
	Timestamp echo reply: 179240007
	Timestamps
	Time since first frame in this TCP stream: 0.124213000 seconds
	Time since previous frame in this TCP stream: 0.032460000 seconds
	SEQ/ACK analysis
	iRTT: 0.041728000 seconds
	Bytes in flight: 1248
	Bytes sent since last PSH flag: 1248
	TCP payload (1248 bytes)
	TCP segment data (1248 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1111 0000 1001 0000 0000 = Flow Label: 0xf0900
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53174
	Destination Port: 443
	Stream index: 19
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
